Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
367,82.2141,50.8409,81.8800,50.6939,81.9895,50.6662,0.6911
368,82.4836,50.6448,82.6704,50.5988,82.4474,50.5170,2.4457
369,82.7553,50.4517,82.8021,50.6522,82.7389,50.4611,1.6435
370,83.0291,50.2616,82.7818,50.2062,82.9875,50.1955,3.5763
371,83.3050,50.0746,83.2544,50.6694,83.2420,50.2978,4.4966
372,83.5830,49.8906,83.8243,49.3939,83.5424,49.8071,11.2245
373,83.8630,49.7097,83.8405,49.1113,83.8242,49.3645,3.2088
374,84.1450,49.5320,84.0862,49.7140,84.1533,49.3479,8.7733
375,84.4289,49.3574,84.6201,49.5062,84.5552,49.3014,1.5185
376,84.7148,49.1860,84.7493,48.8671,84.8060,48.9881,0.6647
377,85.0026,49.0178,85.0588,49.3300,85.0166,49.0367,4.7682
378,85.2922,48.8527,85.3712,48.6099,85.3760,48.7544,3.3864
379,85.5836,48.6909,85.9958,48.7332,85.8052,48.6301,5.0095
380,85.8768,48.5324,85.8135,48.9626,85.9866,48.6515,3.2948
381,86.1718,48.3771,86.0018,47.9292,86.1224,48.2078,6.8086
382,86.4684,48.2251,86.2736,48.3664,86.4102,48.1767,5.1439
383,86.7667,48.0764,86.6609,48.4580,86.7275,48.2005,2.4922
384,87.0667,47.9310,86.9367,48.6210,87.0457,48.2984,6.1934
385,87.3683,47.7890,86.9585,47.8505,87.1613,47.9827,4.9146
386,87.6714,47.6503,87.7976,47.6586,87.5852,47.7807,2.1754
387,87.9760,47.5150,87.9276,47.7865,87.9114,47.6810,1.3985
388,88.2821,47.3831,88.3691,47.1368,88.2883,47.3770,2.0407
389,88.5897,47.2546,88.4303,47.2035,88.6177,47.1647,3.5368
390,88.8987,47.1296,89.4060,47.1540,89.1160,47.1237,4.9949
391,89.2091,47.0079,89.3178,46.9843,89.3938,46.9630,0.4851
392,89.5207,46.8898,89.2011,46.7686,89.4664,46.8018,5.7063
393,89.8337,46.7751,89.8562,46.6539,89.8915,46.6384,1.6889
394,90.1479,46.6639,90.0022,46.7662,90.0251,46.6570,5.0058
395,90.4634,46.5561,90.5598,46.7853,90.4116,46.6554,2.2448
396,90.7800,46.4519,90.6876,46.6284,90.7254,46.5572,0.4596
397,91.0978,46.3513,90.8293,46.9171,90.9532,46.6711,6.3287
398,91.4166,46.2541,91.5933,46.8485,91.3973,46.7253,2.8159
399,91.7366,46.1605,91.5497,46.5726,91.6187,46.5847,2.6969
400,92.0575,46.0705,91.9569,46.3886,91.9181,46.4575,0.5998
401,92.3794,45.9840,92.6057,45.4968,92.4207,45.9992,6.4335
402,92.7023,45.9011,92.5702,46.2659,92.7096,46.0408,2.2160
403,93.0261,45.8219,93.5219,45.3360,93.2434,45.6826,8.1604
404,93.3507,45.7462,93.6209,45.5452,93.5912,45.5704,0.1620
405,93.6761,45.6741,93.5447,45.6024,93.8152,45.4889,3.8993
406,94.0024,45.6056,94.2693,45.7767,94.1967,45.5323,5.8606
407,94.3293,45.5408,94.1035,45.7404,94.3235,45.5488,3.1040
408,94.6570,45.4796,94.5597,45.5847,94.5670,45.5379,1.2284
409,94.9853,45.4221,94.4784,45.3054,94.7365,45.3517,3.0969
410,95.3143,45.3682,95.3077,45.4089,95.1569,45.3385,2.3003
411,95.6438,45.3180,95.7236,45.0118,95.5518,45.1954,1.9006
412,95.9738,45.2714,95.8524,45.5464,95.8504,45.2668,8.2559
413,96.3044,45.2285,96.2469,45.2531,96.2642,45.2036,0.5119
414,96.6354,45.1893,96.8657,45.2003,96.6593,45.2048,4.0882
415,96.9669,45.1537,97.2563,45.6954,97.1408,45.4015,3.1736
416,97.2987,45.1219,97.4390,45.5307,97.4874,45.4181,0.3287
417,97.6308,45.0937,97.6285,45.3707,97.7393,45.3554,1.0912
418,97.9632,45.0692,97.7240,44.8286,97.9683,45.0604,5.2522
419,98.2959,45.0484,98.0796,45.3502,98.2288,45.0967,4.7144
420,98.6288,45.0314,98.8209,45.1210,98.6908,45.1038,0.7671
421,98.9619,45.0180,98.9266,44.9341,98.8970,45.0660,3.0171
422,99.2951,45.0083,99.1780,45.0693,99.2624,45.0158,0.7024
423,99.6283,45.0023,99.9966,44.6206,99.8348,44.8176,3.0122
424,99.9617,45.0000,99.8984,44.6947,100.0346,44.7590,1.9505
425,100.2950,45.0015,100.3536,44.8023,100.3545,44.7481,1.4335
426,100.6283,45.0066,100.8339,44.5902,100.7607,44.6574,1.2648
427,100.9615,45.0154,100.8378,44.8276,101.0279,44.6787,1.7747
428,101.2946,45.0279,101.1925,44.8161,101.1838,44.8153,6.3076
429,101.6275,45.0442,101.4784,45.1317,101.5479,44.9074,1.1018
430,101.9603,45.0641,101.9871,44.9240,101.9769,44.8804,0.7293
431,102.2928,45.0877,102.3698,44.9051,102.2581,44.9582,3.2356
432,102.6250,45.1151,102.5302,45.4162,102.5336,45.1615,3.5671
433,102.9569,45.1461,102.6378,45.3764,102.8373,45.2086,2.5605
434,103.2884,45.1808,103.3974,44.4665,103.2836,44.9233,4.3158
435,103.6195,45.2191,103.7763,44.9366,103.6841,44.9570,0.4948
436,103.9502,45.2612,103.8257,44.9208,103.9056,44.9598,0.9495
437,104.2803,45.3069,104.6956,45.5434,104.3782,45.3314,10.1371
438,104.6100,45.3563,104.7928,44.7634,104.7742,45.1218,3.2126
439,104.9391,45.4094,104.8532,45.0188,104.9540,45.0770,4.0483
440,105.2675,45.4661,105.0862,46.1334,105.2650,45.4687,8.1033
441,105.5954,45.5264,105.3105,45.2411,105.5383,45.3191,4.0694
442,105.9225,45.5904,106.1369,45.2874,105.9621,45.3646,2.4654
443,106.2489,45.6580,106.1141,45.9210,106.2061,45.6571,3.8010
444,106.5745,45.7293,106.4994,45.8118,106.5236,45.7810,0.8202
445,106.8994,45.8041,107.1289,45.5415,106.9153,45.8350,4.8265
446,107.2233,45.8826,107.2341,45.9789,107.3112,45.9142,2.4180
447,107.5464,45.9646,107.7589,46.2795,107.6323,46.1886,3.9125
448,107.8685,46.0503,107.6903,46.2133,107.8322,46.2356,1.1919
449,108.1897,46.1395,108.0735,45.9149,108.1684,46.1092,2.4280
450,108.5099,46.2323,108.4988,46.9558,108.5907,46.4431,4.7595
451,108.8290,46.3286,108.8404,45.7601,108.8764,46.2509,6.8756
452,109.1470,46.4285,109.0938,46.2320,109.0690,46.3842,3.4824
453,109.4639,46.5319,109.4210,47.1020,109.4583,46.6864,3.6410
454,109.7796,46.6388,109.5728,46.4400,109.6705,46.6936,5.8463
455,110.0941,46.7492,110.0175,46.8940,110.0280,46.8374,0.2031
456,110.4074,46.8631,110.7398,46.7229,110.4923,46.9270,3.0475
457,110.7194,46.9805,110.6560,46.8456,110.7468,46.9386,0.8959
458,111.0300,47.1013,111.2035,47.2730,111.1415,47.1476,0.9140
459,111.3393,47.2256,111.2396,47.0765,111.3242,47.2264,1.9276
460,111.6472,47.3533,111.8129,47.2262,111.7805,47.2976,2.8132
461,111.9537,47.4844,111.7266,47.5085,111.9992,47.3650,3.6788
462,112.2587,47.6189,112.6377,47.4976,112.4395,47.5370,3.1624
463,112.5621,47.7568,112.2221,47.6583,112.4632,47.6670,4.3048
464,112.8641,47.8980,112.9629,48.0508,112.9294,47.8453,2.1041
465,113.1644,48.0427,112.7629,48.3849,113.0395,48.0941,3.7486
466,113.4631,48.1906,113.6586,47.9681,113.5981,48.0347,5.2919
467,113.7602,48.3418,113.8182,48.2619,113.8324,48.2913,3.4914
468,114.0555,48.4964,114.0424,48.0650,114.0522,48.2942,3.4577
469,114.3491,48.6542,114.4132,48.8682,114.3754,48.6916,4.5803
470,114.6410,48.8152,114.6891,49.3538,114.6635,49.0896,3.1948
471,114.9310,48.9795,115.0779,48.9750,114.9975,49.1894,0.8361
472,115.2192,49.1470,115.1244,49.0058,115.2155,49.2052,1.4930
473,115.5055,49.3177,115.4395,49.3181,115.4860,49.3592,0.3565
474,115.7899,49.4916,115.5869,49.5694,115.6566,49.5564,1.9607
475,116.0723,49.6686,116.0439,49.5880,116.0535,49.5988,2.2764
476,116.3528,49.8487,116.3482,50.2516,116.3433,50.0235,3.0936
477,116.6312,50.0320,116.6710,49.1617,116.5982,49.8141,8.5057
478,116.9076,50.2183,117.0605,50.6573,116.9704,50.3213,4.5728
479,117.1819,50.4077,117.1107,50.3345,117.1979,50.4488,1.6357
480,117.4541,50.6001,117.4571,50.3168,117.3791,50.6552,5.3799
481,117.7241,50.7956,118.1575,51.4203,117.9748,51.0859,5.9129
482,117.9920,50.9940,118.1919,51.3404,118.1637,51.3786,4.4460
483,118.2576,51.1954,117.6950,51.1974,118.1419,51.2750,12.4220
484,118.5210,51.3997,118.4021,51.3629,118.4319,51.3871,1.3465
485,118.7820,51.6069,118.7371,51.6928,118.7673,51.5915,0.4983
486,119.0408,51.8171,119.0494,51.8861,119.0882,51.7867,0.5280
487,119.2972,52.0301,119.7682,52.1190,119.5443,52.1243,2.7218
488,119.5512,52.2459,119.7969,51.7680,119.7554,52.1994,3.3760
489,119.8028,52.4645,119.4301,52.1202,119.5846,52.4228,14.5040
490,120.0520,52.6859,120.0715,52.5046,119.9587,52.5958,0.9686
491,120.2987,52.9101,120.3313,53.0769,120.3005,52.9121,0.6059
492,120.5429,53.1370,119.9716,53.7823,120.3150,53.3181,6.4615
493,120.7845,53.3666,120.7631,53.5988,120.7074,53.5343,1.0388
494,121.0236,53.5989,121.2044,53.8620,121.0776,53.8341,1.6784
495,121.2601,53.8338,121.4587,53.4064,121.3871,53.8582,4.4154
496,121.4940,54.0713,121.5292,54.1189,121.5925,54.0695,2.1297
497,121.7252,54.3114,121.6853,53.9745,121.7286,54.2057,1.9008
498,121.9537,54.5541,122.1224,54.5704,122.0434,54.4964,2.8693
499,122.1795,54.7993,122.1241,54.9156,122.2485,54.7756,1.5302
500,122.4026,55.0470,122.4063,55.0369,122.4358,55.0826,1.3781
501,122.6229,55.2971,122.3632,55.1131,122.4881,55.3020,3.4842
502,122.8404,55.5497,122.9069,56.0527,122.8171,55.8064,2.5981
503,123.0551,55.8047,122.9240,55.5595,123.0169,55.8168,3.4803
504,123.2670,56.0620,123.0826,56.0994,123.2587,55.9662,5.7385
505,123.4760,56.3217,123.1207,56.5346,123.3485,56.2549,2.8300
506,123.6820,56.5837,123.4565,55.5514,123.4343,56.2264,7.0927
507,123.8852,56.8479,123.6869,57.0108,123.7358,56.6175,2.5321
508,124.0854,57.1144,124.3958,56.5351,124.1309,56.8049,7.2611
509,124.2826,57.3832,124.0697,57.8303,124.2747,57.2971,5.1961
510,124.4769,57.6541,124.5272,57.4912,124.4986,57.5922,0.9182
511,124.6681,57.9271,124.5594,57.8348,124.5878,57.9324,1.7175
512,124.8563,58.2022,124.6072,58.2735,124.7253,58.1902,0.7267
513,125.0414,58.4794,125.0304,58.6150,124.9890,58.5821,2.7528
514,125.2234,58.7587,125.1519,58.6538,125.1424,58.8280,0.8670
515,125.4023,59.0399,125.4106,59.2007,125.4154,59.0906,1.0146
516,125.5781,59.3232,125.8608,59.5633,125.7456,59.5321,3.6990
517,125.7507,59.6083,125.8925,59.6139,125.9066,59.7167,5.7130
518,125.9201,59.8954,125.9350,60.0476,126.0137,60.0467,0.5426
519,126.0863,60.1843,126.0221,60.5085,126.1047,60.4144,1.2522
520,126.2493,60.4751,126.0284,61.1463,126.1849,60.8795,3.3502
521,126.4091,60.7676,126.4561,60.6417,126.4376,60.9530,4.4079
522,126.5656,61.0619,126.4789,60.9713,126.4985,61.2084,2.4374
523,126.7188,61.3580,126.6950,61.3492,126.7447,61.3297,3.2589
524,126.8687,61.6557,127.2482,61.6613,127.1006,61.6869,1.9480
525,127.0153,61.9550,127.3419,61.7870,127.3030,61.9521,0.4588
526,127.1586,62.2560,127.1876,62.0394,127.2309,62.3558,7.3065
527,127.2985,62.5585,127.2788,62.6078,127.3130,62.6988,0.6653
528,127.4351,62.8626,127.3308,62.8620,127.4449,62.8589,2.3446
529,127.5683,63.1682,127.8277,63.2887,127.7248,63.3034,5.8403
530,127.6980,63.4752,127.7984,64.1110,127.8755,63.7318,4.0825
531,127.8244,63.7837,128.0874,63.6640,128.0106,64.0112,2.0252
532,127.9473,64.0935,127.9248,64.2602,128.0364,64.2780,2.0348
533,128.0667,64.4047,128.0377,64.7470,128.1167,64.6415,0.4303
534,128.1827,64.7172,128.0226,65.2686,128.1257,65.1300,1.6906
535,128.2952,65.0310,128.3242,65.0025,128.2955,65.2612,2.0624
536,128.4042,65.3460,128.3536,65.7054,128.3599,65.7327,1.6761
537,128.5097,65.6622,128.8445,65.1654,128.6750,65.7111,7.2587
538,128.6117,65.9795,128.6343,66.2314,128.7131,66.1549,1.4944
539,128.7102,66.2980,128.6549,65.9739,128.7357,66.2503,3.2247
540,128.8051,66.6175,128.8345,66.0984,128.7939,66.4793,2.2878
541,128.8965,66.9381,128.9507,67.5564,129.0081,66.9881,5.3341
542,128.9843,67.2597,128.8379,67.1856,128.9630,67.2525,1.7920
543,129.0685,67.5822,129.4316,67.1137,129.2012,67.5495,4.2442
544,129.1491,67.9056,128.8272,67.4156,129.0278,67.6944,5.1089
545,129.2261,68.2299,129.4513,67.8682,129.2729,68.0390,1.7107
546,129.2995,68.5551,129.1612,68.3363,129.1821,68.5812,9.3035
547,129.3693,68.8810,129.5313,68.8383,129.3735,69.0226,2.8967
548,129.4355,69.2077,129.5332,69.6967,129.5816,69.3118,5.5221
549,129.4981,69.5351,129.6623,69.5680,129.6579,69.6504,0.1147
550,129.5570,69.8632,129.4400,70.4894,129.6469,70.0154,5.5093
551,129.6122,70.1919,129.4311,69.8276,129.5398,70.1613,4.0933
552,129.6638,70.5212,129.8478,70.4046,129.7149,70.5634,1.8981
553,129.7117,70.8511,129.8826,70.9904,129.8540,70.9167,0.3059
554,129.7560,71.1815,129.4928,70.9860,129.6985,71.0722,4.9293
555,129.7966,71.5123,129.7044,71.3737,129.7438,71.3582,0.3720
556,129.8335,71.8436,129.5003,71.8270,129.6210,71.7640,2.3591
557,129.8667,72.1753,129.8589,71.7009,129.7035,72.1447,5.1728
558,129.8963,72.5073,129.9253,72.0506,129.7765,72.5303,6.4339
559,129.9221,72.8396,130.1080,72.6499,129.9793,72.7970,1.6119
560,129.9443,73.1722,129.5114,73.4474,129.7764,73.1435,5.3821
561,129.9627,73.5051,129.9663,74.2344,129.9453,73.7048,4.4044
562,129.9775,73.8381,130.1527,73.5372,130.0213,73.9688,3.5373
563,129.9885,74.1712,130.0469,73.8469,130.0163,74.2607,4.0992
564,129.9959,74.5045,130.3483,74.8078,130.2203,74.7460,3.5131
565,129.9996,74.8378,129.7437,75.1182,129.9967,75.0022,5.0819
566,129.9995,75.1711,130.1993,75.4640,130.0938,75.5040,1.6880
567,129.9958,75.5044,129.8589,75.4670,129.9765,75.6754,2.5428
568,129.9883,75.8377,129.8741,75.9972,129.9342,76.0376,2.1250
569,129.9771,76.1708,130.0937,76.0944,130.0444,76.1820,3.2568
570,129.9623,76.5038,129.6147,76.1939,129.8201,76.3559,4.2327
571,129.9437,76.8366,129.7787,76.7676,129.7879,76.7413,0.2172
572,129.9215,77.1692,129.7921,76.8092,129.7372,77.0571,4.7381
573,129.8955,77.5015,130.0921,77.4014,129.9299,77.4297,2.2444
574,129.8659,77.8335,129.5516,78.3195,129.7301,77.9562,3.5017
575,129.8326,78.1652,130.0337,78.3026,129.9121,78.2404,2.5939
576,129.7955,78.4965,129.7105,79.1937,129.7725,78.8583,10.1453
577,129.7549,78.8273,130.0392,78.6488,129.8631,79.0897,4.4936
578,129.7105,79.1577,129.7053,79.1135,129.7503,79.3124,2.1319
579,129.6625,79.4875,129.6487,79.9083,129.7202,79.6643,2.1247
580,129.6108,79.8168,129.8064,79.5856,129.7119,79.9180,3.9074
581,129.5554,80.1455,129.5597,80.3506,129.6077,80.3538,0.8647
582,129.4964,80.4736,129.5214,80.7349,129.5359,80.7291,0.2640
583,129.4338,80.8010,129.3407,80.2407,129.3811,80.7812,5.0812
584,129.3675,81.1277,129.3084,81.3890,129.3337,81.1880,0.5556
585,129.2976,81.4536,129.2119,81.7296,129.2507,81.5636,0.8521
586,129.2241,81.7787,128.9187,81.5823,129.0146,81.9006,4.5248
587,129.1470,82.1030,129.2179,82.0326,129.0944,82.1059,3.4129
588,129.0663,82.4264,129.1238,82.3437,129.0997,82.2882,3.2559
589,128.9820,82.7489,129.1557,82.7011,129.0898,82.7699,3.1331
590,128.8941,83.0705,129.1740,82.5843,129.0951,82.9853,4.5731
591,128.8026,83.3910,128.4764,83.7638,128.7234,83.5480,6.0328
592,128.7076,83.7105,128.4908,83.6760,128.5359,83.8905,1.3983
593,128.6091,84.0289,128.7043,83.7273,128.5521,84.0767,4.9030
594,128.5070,84.3462,128.6219,84.1273,128.5593,84.2802,2.0264
595,128.4014,84.6624,128.3418,84.3491,128.4007,84.4971,1.1880
596,128.2923,84.9774,128.2254,85.1331,128.2869,84.8912,1.5897
597,128.1797,85.2911,128.2185,85.8959,128.2194,85.5323,4.1776
598,128.0636,85.6036,127.7867,85.5111,127.9487,85.6887,5.4122
599,127.9440,85.9147,127.9190,85.5898,127.8827,85.8381,2.0495
600,127.8210,86.2245,127.7634,86.1619,127.7627,86.2172,0.8578
601,127.6946,86.5330,127.9769,86.9441,127.8164,86.7867,4.0753
602,127.5647,86.8400,127.8364,86.5620,127.7647,86.8475,4.9834
603,127.4315,87.1455,127.3463,86.6861,127.4724,86.9644,3.2026
604,127.2949,87.4495,127.1025,87.8578,127.2305,87.4511,2.5956
605,127.1548,87.7520,127.1849,88.1189,127.1401,87.9395,1.4881
606,127.0115,88.0530,126.8066,87.7144,126.8716,88.1100,2.7896
607,126.8648,88.3523,126.7836,88.7632,126.7820,88.4475,2.7210
608,126.7148,88.6499,126.6530,88.6918,126.6496,88.7105,0.3580
609,126.5615,88.9459,126.3211,89.3426,126.4149,89.1452,1.4265
610,126.4049,89.2402,126.6666,89.7080,126.4757,89.6292,3.4111
611,126.2450,89.5327,126.1340,89.4666,126.2087,89.7614,2.3829
612,126.0819,89.8234,126.0231,89.8084,126.0508,89.9506,3.4046
613,125.9156,90.1123,126.0968,89.6880,125.9835,90.0501,3.3532
614,125.7461,90.3993,125.7093,90.1559,125.7424,90.3253,0.8307
615,125.5734,90.6844,125.3286,90.9873,125.4445,90.7481,1.3799
616,125.3976,90.9676,125.4836,91.2889,125.3863,91.1857,1.1863
617,125.2186,91.2488,125.5143,90.8434,125.3424,91.2745,7.6344
618,125.0365,91.5280,125.1266,91.0586,125.1406,91.3571,2.1697
619,124.8513,91.8051,124.9539,91.8219,124.9405,91.8751,4.4684
620,124.6631,92.0802,124.2445,92.1168,124.4482,92.1780,5.6322
621,124.4718,92.3532,124.4048,92.3331,124.3264,92.4918,1.0219
622,124.2774,92.6240,124.3008,92.6005,124.2496,92.5892,5.1644
623,124.0801,92.8927,124.1702,92.8208,124.0986,93.0166,4.0753
624,123.8798,93.1591,123.8532,92.9510,123.8629,93.1592,1.3668
625,123.6766,93.4233,123.6106,93.7863,123.6351,93.5964,0.7633
626,123.4704,93.6853,123.3497,92.9222,123.3484,93.4863,10.8381
627,123.2614,93.9449,123.2660,93.3709,123.2040,93.6143,1.3609
628,123.0494,94.2022,123.1615,94.2515,123.0891,94.0365,1.3738
629,122.8347,94.4571,122.8816,94.4605,122.9104,94.2375,4.3081
630,122.6171,94.7096,122.3784,95.0595,122.4962,94.8607,8.5258
631,122.3967,94.9597,122.4836,95.0742,122.3761,95.1261,1.7855
632,122.1735,95.2073,122.2422,95.7397,122.2234,95.3649,6.4362
633,121.9476,95.4524,122.0438,95.5835,122.0359,95.5478,1.4486
634,121.7190,95.6950,121.8521,96.0766,121.8348,95.9622,0.7997
635,121.4878,95.9350,121.4875,95.7274,121.5467,95.9764,4.0539
636,121.2538,96.1725,121.4616,96.9800,121.4147,96.4846,3.8746
637,121.0173,96.4073,120.8616,97.3037,121.0176,96.9831,4.0411
638,120.7781,96.6395,121.0434,97.0673,120.9209,97.1649,1.8146
639,120.5364,96.8691,120.4215,96.0545,120.5068,96.9788,13.9595
640,120.2921,97.0959,120.3196,96.8770,120.2889,97.1512,2.2685
641,120.0454,97.3200,120.1693,97.0118,120.1086,97.2977,2.3021
642,119.7962,97.5413,119.6906,97.9939,119.7803,97.6279,2.7264
643,119.5445,97.7599,119.1566,97.7264,119.3073,97.7326,5.4154
644,119.2904,97.9757,119.5409,98.0597,119.2957,98.0904,7.4705
645,119.0339,98.1886,119.1977,98.0838,119.1088,98.2928,1.5312
646,118.7751,98.3986,118.9884,98.7197,118.9408,98.5551,1.5203
647,118.5140,98.6058,118.2908,98.4185,118.4515,98.6202,3.4752
648,118.2505,98.8100,117.8893,99.1708,118.0286,98.8785,3.2072
649,117.9849,99.0113,117.7581,98.9036,117.7444,99.0169,0.5625
650,117.7170,99.2097,117.4394,99.0958,117.4541,99.2241,3.6661
651,117.4469,99.4050,117.1901,99.6911,117.2016,99.4709,4.2977
652,117.1746,99.5974,116.9646,100.0973,116.9402,99.8371,1.4389
653,116.9003,99.7867,116.9150,99.5758,116.7844,99.8874,2.7243
654,116.6238,99.9729,116.7009,99.5108,116.5905,99.9428,3.5083
655,116.3453,100.1561,116.5149,100.1309,116.4048,100.2234,2.8279
656,116.0648,100.3362,116.1133,100.1260,116.1025,100.2709,3.4028
657,115.7823,100.5131,115.8095,100.2590,115.8049,100.3942,0.3151
658,115.4979,100.6869,115.4717,100.4535,115.4672,100.5768,3.8975
659,115.2115,100.8575,115.3048,100.9906,115.2442,100.9304,2.0964
660,114.9233,101.0249,115.0743,101.5981,115.0303,101.2437,2.5325
661,114.6332,101.1891,114.4648,101.1387,114.5930,101.2474,5.1242
662,114.3413,101.3501,114.5475,101.2295,114.4224,101.4655,3.3807
663,114.0477,101.5078,114.1806,101.6187,114.1457,101.7133,1.1401
664,113.7523,101.6622,113.6600,101.3882,113.7259,101.7748,3.1247
665,113.4552,101.8134,113.2573,101.5823,113.3282,101.7440,2.8157
666,113.1564,101.9612,113.0595,102.0930,113.0462,101.8621,3.9111
667,112.8560,102.1058,112.9890,102.2397,112.8726,102.1643,1.9190
668,112.5541,102.2469,112.4711,102.6683,112.5270,102.3656,4.9057
669,112.2506,102.3847,112.3424,102.3479,112.2883,102.3673,3.0151
670,111.9455,102.5192,112.1341,102.5384,112.0599,102.5373,0.4873
671,111.6390,102.6502,111.4208,102.9953,111.5647,102.7583,2.4315
672,111.3311,102.7778,111.4129,103.1264,111.3402,103.0068,1.0010
673,111.0218,102.9020,111.1636,102.6061,111.0864,102.9838,2.9767
674,110.7111,103.0227,110.9788,102.8619,110.8764,102.9929,3.8218
675,110.3991,103.1400,110.2840,103.0209,110.3818,103.1599,6.9552
676,110.0858,103.2538,110.0225,103.4035,110.0291,103.3825,0.5895
677,109.7712,103.3641,109.8904,103.2381,109.7946,103.5427,5.1811
678,109.4555,103.4709,109.3150,103.7742,109.3881,103.5602,7.0557
679,109.1385,103.5742,109.1951,103.8286,109.1303,103.7788,0.7181
680,108.8205,103.6740,109.2724,103.8883,109.0621,103.9029,3.5667
681,108.5013,103.7702,108.7055,103.9158,108.7060,103.9936,5.3027
682,108.1812,103.8629,108.2317,103.2703,108.2792,103.8219,6.5973
683,107.8600,103.9520,107.7127,103.9344,107.8072,103.8619,5.0671
684,107.5378,104.0376,107.4350,103.7415,107.4351,103.9269,2.6559
685,107.2147,104.1195,107.2719,104.1648,107.1872,104.1209,1.2230
686,106.8907,104.1979,106.5707,103.7733,106.6875,104.0216,4.7289
687,106.5659,104.2727,106.6134,103.9474,106.4801,104.0936,6.1571
688,106.2402,104.3438,106.1732,104.3037,106.1545,104.2202,0.3500
689,105.9138,104.4113,106.1605,104.3548,106.0075,104.3218,2.0736
690,105.5866,104.4752,105.5330,104.5696,105.5885,104.4087,2.3129
691,105.2588,104.5355,105.2729,104.6067,105.2541,104.5855,0.9173
692,104.9303,104.5921,104.8446,104.5934,104.8702,104.6074,0.8266
693,104.6012,104.6450,104.7151,104.5243,104.6313,104.5497,2.6487
694,104.2715,104.6943,104.3278,104.5382,104.3048,104.5997,0.1282
695,103.9414,104.7400,104.0596,105.1238,104.0178,104.7801,3.4492
696,103.6107,104.7819,103.5373,104.9029,103.5951,104.8132,2.7302
697,103.2795,104.8202,103.1134,104.7834,103.1651,104.8294,0.2937
698,102.9480,104.8548,102.8963,104.8025,102.8568,104.7911,1.7099
699,102.6161,104.8857,102.8545,104.7999,102.7010,104.7627,3.2909
700,102.2839,104.9129,101.9615,105.3776,102.1246,105.1067,6.1956
701,101.9514,104.9365,101.9920,104.8625,101.8927,104.9381,5.4454
702,101.6187,104.9563,101.6703,105.2079,101.6108,105.0202,1.6344
703,101.2857,104.9724,101.3339,105.0504,101.2967,105.0565,7.0968
704,100.9526,104.9849,100.7193,105.4024,100.8123,105.1599,2.4636
705,100.6194,104.9936,100.3964,105.2480,100.4157,105.1971,0.7167
706,100.2861,104.9986,100.0226,105.0858,100.0301,105.2281,1.6445
707,99.9528,105.0000,100.1293,105.4437,99.9264,105.2705,5.7937
708,99.6195,104.9976,99.7474,105.3739,99.6689,105.2876,1.6378
709,99.2862,104.9915,99.0563,105.4344,99.1664,105.3967,7.2801
710,98.9530,104.9817,98.8101,104.9429,98.8064,105.1241,8.0498
711,98.6199,104.9682,98.6922,105.0696,98.5822,105.0335,3.3539
712,98.2870,104.9511,98.4258,104.6763,98.3362,104.8972,1.6711
713,97.9544,104.9302,97.6774,104.6976,97.8053,104.8143,1.4501
714,97.6219,104.9056,97.4814,104.6020,97.4627,104.7284,0.6960
715,97.2898,104.8773,97.4024,104.8016,97.2672,104.7879,3.3366
716,96.9580,104.8454,97.0106,105.0998,96.9625,104.8623,1.9134
717,96.6266,104.8097,96.6882,105.0431,96.6502,104.9734,1.6123
718,96.2956,104.7704,96.1032,104.3994,96.1795,104.6860,5.1760
719,95.9650,104.7274,95.8978,104.4580,95.8603,104.5535,0.5889
720,95.6350,104.6807,95.7451,103.9513,95.6344,104.2404,5.1853
721,95.3055,104.6304,95.3437,103.8297,95.3100,104.0863,4.4989
722,94.9766,104.5764,94.6962,104.8399,94.7982,104.3255,6.5033
723,94.6482,104.5188,95.0188,104.0813,94.7755,104.3217,16.4065
724,94.3206,104.4575,94.1050,104.1939,94.2366,104.3101,7.3213
725,93.9937,104.3926,94.1172,104.3343,94.0111,104.2846,0.9082
726,93.6674,104.3240,93.4415,104.2893,93.5245,104.2482,3.2100
727,93.3420,104.2519,93.3104,104.2916,93.2432,104.2781,2.4932
728,93.0174,104.1761,93.0121,103.7826,92.9628,104.1173,5.2016
729,92.6937,104.0967,92.7452,103.9397,92.6882,104.0618,2.3548
730,92.3708,104.0137,92.2805,103.9739,92.3000,104.0051,0.8829
731,92.0489,103.9272,92.0699,103.9538,92.0152,103.9528,0.3187
732,91.7280,103.8370,91.6211,104.2680,91.6428,104.0553,2.7043
733,91.4081,103.7433,91.3155,103.3829,91.3113,103.8017,5.3832
734,91.0893,103.6461,91.2140,103.6907,91.0920,103.6802,3.7446
735,90.7716,103.5453,90.7843,103.6700,90.7710,103.6084,1.5975
736,90.4550,103.4410,90.2743,103.7901,90.3259,103.5224,9.3868
737,90.1396,103.3332,90.1847,102.8959,90.1038,103.1880,4.8865
738,89.8254,103.2219,90.0145,103.3271,89.9044,103.2636,6.5589
739,89.5124,103.1071,89.3594,103.3264,89.4509,103.2020,3.0555
740,89.2008,102.9889,89.1544,102.9447,89.1224,102.9862,2.5484
741,88.8904,102.8671,88.8993,103.1348,88.8484,102.9639,1.9426
742,88.5815,102.7420,88.6544,102.5813,88.5723,102.7279,7.3901
