Frame,GT_X(m),GT_Y(m),Meas_X(m),Meas_Y(m),Filt_X(m),Filt_Y(m),NIS
342,73.8267,113.1577,73.7969,113.6478,73.7645,113.4430,1.7008
343,73.9851,113.2154,73.8037,113.2541,73.8049,113.3392,9.4371
344,74.1451,113.2689,74.0186,113.5786,74.0141,113.5543,5.0446
345,74.3066,113.3181,74.1798,113.2644,74.1779,113.4998,1.6423
346,74.4696,113.3631,74.6201,113.4136,74.5050,113.5336,2.2206
347,74.6338,113.4038,74.5509,113.3183,74.5877,113.4726,2.3397
348,74.7992,113.4401,74.6966,113.2862,74.7379,113.4782,1.4972
349,74.9656,113.4720,74.7553,113.3751,74.8461,113.5366,2.2554
350,75.1329,113.4995,75.3606,113.4698,75.1837,113.5029,3.4726
351,75.3011,113.5225,75.3081,113.3092,75.3373,113.4716,0.6449
352,75.4699,113.5410,75.2675,113.8043,75.3412,113.6115,3.1001
353,75.6393,113.5551,75.7879,113.3933,75.6655,113.5372,3.3960
354,75.8091,113.5646,75.9492,113.8864,75.9287,113.7846,3.9896
355,75.9792,113.5696,76.0738,113.6499,76.0793,113.7389,1.0162
356,76.1495,113.5700,76.0881,113.4967,76.1692,113.6731,1.0640
357,76.3198,113.5660,76.0141,113.8859,76.1520,113.7953,1.8978
358,76.4901,113.5573,76.3930,113.3109,76.3591,113.5777,10.5489
359,76.6602,113.5442,76.7227,112.9355,76.6534,113.3223,4.4399
360,76.8299,113.5265,77.1101,113.0848,76.9795,113.1940,3.2400
361,76.9993,113.5042,76.9289,113.1590,77.0441,113.2053,1.8920
362,77.1680,113.4775,77.0949,113.2824,77.1569,113.2572,2.1931
363,77.3361,113.4462,77.4014,113.4658,77.3528,113.3093,1.7779
364,77.5033,113.4104,77.3947,113.9092,77.4292,113.5303,6.8470
365,77.6696,113.3702,77.9536,113.5893,77.8161,113.5836,1.9498
366,77.8349,113.3255,77.5150,113.4260,77.7439,113.5539,4.3367
367,77.9990,113.2765,78.1286,113.5403,78.0517,113.5764,4.4256
368,78.1618,113.2232,78.0565,113.7753,78.1376,113.6770,0.7777
